id,source_text,expected_disposition,status,created_at,extracted_facts,assumptions,clarifications,unsupported_capabilities,tags,b_reason,b_passed,b_accuracy,b_evidence,b_ambiguity,b_capability,b_diversity,c_reason,c_passed,c_accuracy,c_evidence,c_ambiguity,c_capability,c_diversity,generator_model,judgeB_model,judgeC_model
m1-0099-a59dd835,MACD金叉时买入，RSI高于70时卖出，并且设置10%的止盈,structured,accepted,2026-08-01T08:41:28.100Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": ""dif"", ""unit"": ""indicator"", ""evidenceQuote"": ""MACD金叉""}, {""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": ""dea"", ""unit"": ""indicator"", ""evidenceQuote"": ""MACD金叉""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""gt"", ""value"": ""70"", ""unit"": ""level"", ""evidenceQuote"": ""RSI高于70""}, {""path"": ""risk_rule"", ""semanticType"": ""risk_rule"", ""operator"": ""eq"", ""value"": ""10"", ""unit"": ""percent"", ""evidenceQuote"": ""设置10%的止盈""}]",[],[],[],"macd, rsi, takeProfit",事实提取准确，证据引用正确，无歧义，符合能力清单。,True,4,5,5,5,5,事实提取准确，证据引用正确，无歧义，能力范围内，语言自然。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0100-9e707494,当价格突破20日高点时买入，当价格跌破10日低点时卖出，同时设置最大持有天数为15天,structured,accepted,2026-08-01T08:41:28.101Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": ""previousHigh"", ""unit"": ""indicator"", ""evidenceQuote"": ""价格突破20日高点""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""crossesBelow"", ""value"": ""previousLow"", ""unit"": ""indicator"", ""evidenceQuote"": ""价格跌破10日低点""}, {""path"": ""risk_rule"", ""semanticType"": ""risk_rule"", ""operator"": ""eq"", ""value"": ""15"", ""unit"": ""day"", ""evidenceQuote"": ""最大持有天数为15天""}]",[],[],[],"breakout, maxHoldingDays",事实提取准确，证据引用正确，无歧义，符合能力清单。,True,4,5,5,5,5,事实提取准确，证据引用正确，无歧义，能力范围内，语言自然。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0101-d6502f50,我想设置一个止损，比如跌5%就卖，但买入条件还没想好。,needs_clarification,accepted,2026-08-01T08:41:49.456Z,"[{""path"": ""risk_rule.stopLoss"", ""semanticType"": ""risk_rule"", ""operator"": ""lte"", ""value"": 5, ""unit"": ""percent"", ""evidenceQuote"": ""跌5%就卖""}]",[],"[{""field"": ""entry_condition"", ""reason"": ""用户明确表示买入条件未想好。"", ""options"": [""提供常用买入条件模板"", ""用户自定义""]}]",[],"partial, stop_loss, entry_condition_missing",提取的止损规则准确，证据引用原文，澄清项合理，无违规。,True,5,5,5,5,5,候选正确识别了止损规则（跌5%卖），并明确标注买入条件缺失，需要澄清。提取的事实有原文证据，澄清项合理，未超出能力范围，无幻觉或逻辑矛盾。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0102-7afd4f41,我想做日内交易，开盘后如果涨幅超过2%就买入，然后如果跌回1%就卖，但我不确定执行时间怎么设置,needs_clarification,accepted,2026-08-01T08:42:10.833Z,"[{""path"": ""entry.conditions[0]"", ""semanticType"": ""entry_condition"", ""operator"": ""gt"", ""value"": 2, ""unit"": ""%"", ""evidenceQuote"": ""涨幅超过2%就买入""}, {""path"": ""exit.conditions[0]"", ""semanticType"": ""exit_condition"", ""operator"": ""lt"", ""value"": 1, ""unit"": ""%"", ""evidenceQuote"": ""跌回1%就卖""}]",[],"[{""field"": ""execution_model"", ""reason"": ""日内执行模型不支持，当前仅支持收盘到次日开盘""}]",[],"日内, 涨幅, 卖出",候选正确提取了买入和卖出条件，并识别出执行模型不支持日内交易，需要澄清。但未明确说明执行时间设置的具体选项，且未提及可能的其他澄清项（如持仓天数），但整体符合要求。,True,4,5,4,5,4,候选正确识别了用户日内交易意图，并提取了买入和卖出条件，证据引用准确。由于执行模型仅支持close_to_next_open，候选提出澄清是合理的。未发现幻觉或能力越界，语言自然。,True,4,5,4,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0107-acb396fa,我有个想法：当RSI低于30时买入，高于70时卖出，但RSI周期用多少还没定，先记下来。,needs_clarification,accepted,2026-08-01T08:42:58.441Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""lt"", ""value"": 30, ""unit"": ""value"", ""evidenceQuote"": ""RSI低于30时买入""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""gt"", ""value"": 70, ""unit"": ""value"", ""evidenceQuote"": ""高于70时卖出""}]",[],"[{""field"": ""indicator_parameters"", ""reason"": ""未指定RSI周期，无法计算指标""}]",[],"RSI, 超买超卖, 参数待定",提取了RSI阈值条件，但未指定周期，已澄清；事实提取准确。,True,4,4,4,5,4,提取事实准确，澄清项指出RSI周期未定，合理。无违规。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0108-7ea8c1d5,想设置一个止损，如果亏损达到10%就卖出，但其他条件还没想好。,needs_clarification,accepted,2026-08-01T08:42:58.442Z,"[{""path"": ""risk_rule"", ""semanticType"": ""risk_rule"", ""operator"": ""gte"", ""value"": 10, ""unit"": ""percent"", ""evidenceQuote"": ""亏损达到10%""}]","[{""field"": ""risk_rule_type"", ""value"": ""stopLoss"", ""basis"": ""explicit_default"", ""reason"": ""用户说止损，系统有止损规则""}]","[{""field"": ""entry_condition"", ""reason"": ""缺少买入条件""}, {""field"": ""exit_condition"", ""reason"": ""缺少常规卖出条件（止损之外）""}]",[],"止损, 缺失买卖, 部分策略",提取了止损规则，但未明确是亏损达到10%即触发，假设合理；缺少买卖条件已澄清。,True,4,4,4,5,4,提取止损规则准确，假设止损类型合理，澄清项覆盖缺失条件。无违规。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0109-9427ed06,我用了KDJ指标，K线从下往上穿过D线就买入，但卖出规则还没定，先记下买入条件。,needs_clarification,accepted,2026-08-01T08:42:58.443Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": ""d"", ""unit"": ""value"", ""evidenceQuote"": ""K线从下往上穿过D线""}]","[{""field"": ""kdj_n"", ""value"": 9, ""basis"": ""explicit_default"", ""reason"": ""未指定参数，使用系统默认n=9""}, {""field"": ""kdj_m1"", ""value"": 3, ""basis"": ""explicit_default"", ""reason"": ""未指定参数，使用系统默认m1=3""}, {""field"": ""kdj_m2"", ""value"": 3, ""basis"": ""explicit_default"", ""reason"": ""未指定参数，使用系统默认m2=3""}]","[{""field"": ""exit_condition"", ""reason"": ""缺少卖出条件"", ""options"": []}]",[],"KDJ, 金叉买入, 缺卖出",提取了KDJ金叉买入，但未指定参数，假设默认合理；缺少卖出条件已澄清。,True,4,4,4,5,4,提取买入条件准确，默认参数假设合理，澄清项指出缺卖出。无违规。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0110-a1f0b9ae,我想设置一个追踪止损，从最高点回撤5%就卖出，但买入条件还没想好，先记一下这个风控。,needs_clarification,accepted,2026-08-01T08:42:58.444Z,"[{""path"": ""risk_rule"", ""semanticType"": ""risk_rule"", ""operator"": ""gte"", ""value"": 5, ""unit"": ""percent"", ""evidenceQuote"": ""从最高点回撤5%""}]","[{""field"": ""risk_rule_type"", ""value"": ""trailingStop"", ""basis"": ""explicit_default"", ""reason"": ""用户说追踪止损，系统支持trailingStop""}]","[{""field"": ""entry_condition"", ""reason"": ""缺少买入条件""}, {""field"": ""exit_condition"", ""reason"": ""缺少常规卖出条件（追踪止损之外）""}]",[],"追踪止损, 风控, 缺买入",提取了追踪止损规则，但未明确回撤计算方式，假设合理；缺少买卖条件已澄清。,True,4,4,4,5,4,提取追踪止损规则准确，假设类型合理，澄清项覆盖缺失条件。无违规。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0111-8c9375bc,我想做短线，如果今天涨幅超过5%就买入，但不知道卖出怎么设，先记下来。,needs_clarification,accepted,2026-08-01T08:42:58.444Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""gt"", ""value"": 5, ""unit"": ""percent"", ""evidenceQuote"": ""涨幅超过5%""}]","[{""field"": ""frequency"", ""value"": ""1d"", ""basis"": ""system_constraint"", ""reason"": ""系统仅支持日线""}]","[{""field"": ""exit_condition"", ""reason"": ""缺少卖出条件"", ""options"": []}]",[],"涨幅, 短线, 缺卖出",提取了涨幅条件，但未明确是收盘涨幅还是盘中涨幅，存在歧义；缺少卖出条件已澄清。,True,4,4,4,5,4,提取买入条件准确，假设日线频率符合系统约束，澄清项指出缺卖出。无违规。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0112-ddddd24b,我用成交量突破20日均量作为买入信号，但卖出信号还没想好，帮我记一下。,needs_clarification,accepted,2026-08-01T08:42:58.445Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""gt"", ""value"": ""volumeAverage"", ""unit"": ""volume"", ""evidenceQuote"": ""成交量突破20日均量""}]","[{""field"": ""volume_ma_period"", ""value"": 20, ""basis"": ""explicit_default"", ""reason"": ""用户指定均量周期20""}]","[{""field"": ""exit_condition"", ""reason"": ""缺少卖出条件"", ""options"": []}]",[],"成交量, 放量买入, 缺卖出",提取了成交量突破均量条件，但未明确是成交量大于均量还是其他，存在歧义；缺少卖出条件已澄清。,True,4,4,4,5,4,提取买入条件准确，假设均量周期20合理，澄清项指出缺卖出。无违规。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0113-7a83fa73,我持有某只股票好几天了，想设个止损保险一点，但具体跌几个点砍仓我还没想好。,needs_clarification,accepted,2026-08-01T08:43:18.112Z,"[{""path"": ""riskRules.stopLoss"", ""semanticType"": ""risk_rule"", ""operator"": ""lt"", ""value"": null, ""unit"": ""percent"", ""evidenceQuote"": ""想设个止损保险一点""}]",[],"[{""field"": ""stopLoss.percent"", ""reason"": ""用户提到止损但未给出具体跌幅阈值"", ""options"": [""3%"", ""5%"", ""8%"", ""自定义数值""]}]",[],"止损, 持有天数, 未明确阈值",用户明确提到止损但未给出具体阈值，提取事实和澄清合理，证据引用准确。,True,4,4,5,5,4,准确识别用户需要止损但未指定阈值，澄清选项合理，无违规。,True,4,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0114-52d6dc85,我想设个止盈，比如涨了10%就卖，但后面是不是要一直拿着等到止盈？,needs_clarification,accepted,2026-08-01T08:43:18.113Z,"[{""path"": ""riskRules.takeProfit"", ""semanticType"": ""risk_rule"", ""operator"": ""gte"", ""value"": 10, ""unit"": ""percent"", ""evidenceQuote"": ""涨了10%就卖""}]",[],"[{""field"": ""exit_condition"", ""reason"": ""用户只提到止盈，未说明其他卖出条件（如时间止损、指标卖出）"", ""options"": [""仅止盈"", ""结合其他指标"", ""需要明确买入条件""]}]",[],"止盈, 10%, 缺少买入条件",用户明确止盈10%，但未说明其他卖出条件，澄清合理。证据引用准确。,True,4,4,4,5,4,正确提取止盈10%的事实，澄清选项覆盖主要情况，但选项中的'需要明确买入条件'与用户问题关联性稍弱，整体合理。,True,4,5,4,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0115-9beef3b3,我持有股票已经超过10天了，想设个条件卖出，但条件还没想好。,needs_clarification,accepted,2026-08-01T08:43:18.114Z,"[{""path"": ""account.holdingDays"", ""semanticType"": ""explicit_user_fact"", ""operator"": ""gt"", ""value"": 10, ""unit"": ""days"", ""evidenceQuote"": ""持有股票已经超过10天了""}]",[],"[{""field"": ""exit_condition"", ""reason"": ""用户提到要设条件卖出，但未说明具体条件"", ""options"": [""指标条件"", ""价格条件"", ""时间条件"", ""其他""]}]",[],"持有天数, 卖出条件未定",用户明确持有天数，但卖出条件未定，澄清合理。证据引用准确。,True,4,4,5,5,4,准确提取持有天数，澄清选项全面，无违规。,True,4,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0116-6ca8aaca,我想设置一个止损，比如亏5%就卖出，但买入条件还没想好。,needs_clarification,accepted,2026-08-01T08:43:36.979Z,"[{""path"": ""risk_rule.stopLoss"", ""semanticType"": ""risk_rule"", ""operator"": ""lte"", ""value"": -5, ""unit"": ""percent"", ""evidenceQuote"": ""亏5%就卖出""}]",[],"[{""field"": ""entry_condition"", ""reason"": ""缺少买入条件，无法完整定义策略"", ""options"": [""均线突破"", ""指标超卖"", ""其他""]}]",[],"止损, 缺买入",止损规则提取准确，证据引用原文，澄清项合理，符合能力清单。,True,5,5,5,5,5,准确提取止损规则，证据引用准确，识别缺少买入条件并请求澄清，符合能力清单。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0117-694d5916,我想设置一个止盈，比如赚10%就卖，但买入信号我还没定。,needs_clarification,accepted,2026-08-01T08:43:36.981Z,"[{""path"": ""risk_rule.takeProfit"", ""semanticType"": ""risk_rule"", ""operator"": ""gte"", ""value"": 10, ""unit"": ""percent"", ""evidenceQuote"": ""赚10%就卖""}]",[],"[{""field"": ""entry_condition"", ""reason"": ""缺少买入条件""}]",[],"止盈, 缺买入",止盈规则提取准确，证据引用原文，澄清项合理，符合能力清单。,True,5,5,5,5,5,准确提取止盈规则，证据引用准确，识别缺少买入条件并请求澄清，符合能力清单。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0118-a36d95a4,我想设置一个最大持仓天数，比如10天，但是买入条件还没想好。,needs_clarification,accepted,2026-08-01T08:43:36.982Z,"[{""path"": ""risk_rule.maxHoldingDays"", ""semanticType"": ""risk_rule"", ""operator"": ""gte"", ""value"": 10, ""unit"": ""days"", ""evidenceQuote"": ""最大持仓天数，比如10天""}]",[],"[{""field"": ""entry_condition"", ""reason"": ""缺少买入条件""}]",[],"持仓天数, 缺买入",最大持仓天数提取准确，证据引用原文，澄清项合理，符合能力清单。,True,5,5,5,5,5,准确提取最大持仓天数规则，证据引用准确，识别缺少买入条件并请求澄清，符合能力清单。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0119-25721646,如果股价从高点回撤超过10%就卖出，但买入条件呢？我想低吸，但不知道具体怎么定义低吸。,needs_clarification,accepted,2026-08-01T08:43:57.561Z,"[{""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""lt"", ""value"": -10, ""unit"": ""percent"", ""evidenceQuote"": ""回撤超过10%就卖出""}]",[],"[{""field"": ""entry_condition"", ""reason"": ""用户未提供买入条件，且“低吸”定义不明确，需具体化。"", ""options"": [""回撤买入"", ""均线支撑买入"", ""其他""]}]",[],"partial, exit-condition, drawdown, missing-entry",提取的退出条件准确，证据引用正确。澄清项合理，但未明确低吸的具体定义，且未提供选项如'回撤买入'等，略有不足。,True,4,5,4,5,4,提取的退出条件准确，证据引用正确。用户明确询问买入条件，且“低吸”定义模糊，澄清项合理。未发现违规。,True,4,5,4,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0120-b141d3a4,我想做多，如果 MACD 金叉就买入，但还没想好什么时候卖,needs_clarification,accepted,2026-08-01T08:44:32.351Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": null, ""evidenceQuote"": ""MACD 金叉""}]",[],"[{""field"": ""exit_condition"", ""reason"": ""缺少卖出条件""}]",[],"MACD, 金叉, 买入, 缺少卖出",提取事实准确，MACD金叉对应crossesAbove，但未指定具体参数，属于合理模糊。澄清项缺少卖出条件，符合需求。,True,4,5,5,5,4,正确识别MACD金叉作为买入条件，并指出缺少卖出条件。未发现违规。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0121-b55e3ef9,能不能用 RSI 低于 30 就买，但我不确定要拿多久,needs_clarification,accepted,2026-08-01T08:44:32.353Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""lt"", ""value"": 30, ""evidenceQuote"": ""RSI 低于 30""}]",[],"[{""field"": ""exit_condition"", ""reason"": ""缺少卖出条件""}]",[],"RSI, 超卖, 买入, 缺少卖出",RSI低于30提取正确，但未指定RSI周期，属于合理模糊。澄清项缺少卖出条件，符合需求。,True,4,5,5,5,4,正确识别RSI低于30作为买入条件，并指出缺少卖出条件。未发现违规。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
